worker_id,occupation,ai_exposure,baseline_error_sensitivity,baseline_complexity,baseline_workload,baseline_delegability,skill,digital_capability,trust_ai,verification_discipline,adaptability,early_adopter
375,Developer,0.81,0.66,1.05,1.03,0.8,0.8258622234019211,0.5126054281242258,0.5325631735096065,0.6128713314062606,0.5237535880098444,1
376,Developer,0.81,0.66,1.05,1.03,0.8,0.6136622068686461,0.5311543409943507,0.52958598609274,0.4765080439233126,0.7301230841897794,0
377,Developer,0.81,0.66,1.05,1.03,0.8,0.5944945567958044,0.5314808987783644,0.5515701610905734,0.6792340634045704,0.6019230182667634,0
378,Developer,0.81,0.66,1.05,1.03,0.8,0.536291898406996,0.2533806786667378,0.3828089476652019,0.6714615270650123,0.651534347232644,1
379,Developer,0.81,0.66,1.05,1.03,0.8,0.5280237824544287,0.7406377371344387,0.46148448732030234,0.2351926715579994,0.6373484114902551,1
380,Developer,0.81,0.66,1.05,1.03,0.8,0.598794218056628,0.3194193783214251,0.49610581208356913,0.3121347329250831,0.451762740900808,1
381,Developer,0.81,0.66,1.05,1.03,0.8,0.6094757001982419,0.7829542687184833,0.34483699819830177,0.5198820720003635,0.7006999827655839,1
382,Developer,0.81,0.66,1.05,1.03,0.8,0.7638553202831566,0.49276075083444276,0.5958710182398623,0.3035859165937771,0.7735730979656597,1
383,Developer,0.81,0.66,1.05,1.03,0.8,0.6004574856515923,0.42681569847333,0.5924405716934674,0.3639464914444487,0.3762159600460706,1
384,Developer,0.81,0.66,1.05,1.03,0.8,0.6410069708599259,0.6757382107398525,0.7009111070733256,0.5309542357981633,0.3288719079427157,1
385,Developer,0.81,0.66,1.05,1.03,0.8,0.49259427026628205,0.8600998542834377,0.6579991691351956,0.7057503140042296,0.7140329821994542,1
386,Developer,0.81,0.66,1.05,1.03,0.8,0.6709112764503513,0.5180246875402601,0.619254301387062,0.5042357171255487,0.5232033412888312,1
387,Developer,0.81,0.66,1.05,1.03,0.8,0.6244800491725314,0.5817755203413842,0.3425457166103013,0.5302217755014561,0.8554668469722404,1
388,Developer,0.81,0.66,1.05,1.03,0.8,0.7458751638576927,0.7239655388542855,0.6786760253337686,0.3858561511474592,0.4475759304436332,1
389,Developer,0.81,0.66,1.05,1.03,0.8,0.6322941240939827,0.48353801559219173,0.3691387683396504,0.5881160939665802,0.4205560101923772,1
390,Developer,0.81,0.66,1.05,1.03,0.8,0.4880081323247574,0.2885635203832084,0.17390170952655093,0.5579110133295578,0.7532057276190581,1
391,Developer,0.81,0.66,1.05,1.03,0.8,0.723256608912369,0.647292281048193,0.6535020379028688,0.5765490132294462,0.4166109790676795,1
392,Developer,0.81,0.66,1.05,1.03,0.8,0.43549649581965233,0.8865081596226912,0.525924890439957,0.7436625521328927,0.5375476715743961,1
393,Developer,0.81,0.66,1.05,1.03,0.8,0.41548878899048514,0.95,0.47921745724265175,0.7375284520381638,0.8811607472884644,1
394,Developer,0.81,0.66,1.05,1.03,0.8,0.6648729911050716,0.6556056045867644,0.95,0.6100879587442495,0.6027546380152073,0
395,Developer,0.81,0.66,1.05,1.03,0.8,0.4873041519096787,0.6798650944280703,0.651062285307493,0.6645990652306577,0.7209620996488579,0
396,Developer,0.81,0.66,1.05,1.03,0.8,0.7302063392854985,0.5438939926476064,0.539199571786491,0.6254194308469812,0.3596670975516384,1
397,Developer,0.81,0.66,1.05,1.03,0.8,0.4039310424094124,0.8026641401501609,0.5793511699952186,0.5663191491660735,0.7057546514636008,1
398,Developer,0.81,0.66,1.05,1.03,0.8,0.6115084611866417,0.6264532366533778,0.47577786999664573,0.4020241655303455,0.6476215801102572,1
399,Developer,0.81,0.66,1.05,1.03,0.8,0.5297651003994088,0.5127355181388739,0.6056297997747342,0.6984114874441076,0.5858249048691911,1
400,Developer,0.81,0.66,1.05,1.03,0.8,0.8314008058550356,0.5432340344641772,0.6090722445637041,0.5197082079498158,0.5596396847353222,0
401,Developer,0.81,0.66,1.05,1.03,0.8,0.592514255538011,0.52179726538275,0.36650846284741334,0.5992715388517748,0.4415914445691297,1
402,Developer,0.81,0.66,1.05,1.03,0.8,0.6626680129627854,0.725034678031184,0.7952717353331054,0.6996034053523886,0.5181427145586479,1
403,Developer,0.81,0.66,1.05,1.03,0.8,0.4040500219383254,0.48459353531566174,0.5236170877824746,0.6923767851265616,0.5216229544291907,0
404,Developer,0.81,0.66,1.05,1.03,0.8,0.5208447296759804,0.611174036740444,0.24011458462210927,0.7037618105111347,0.4732963053092459,1
405,Developer,0.81,0.66,1.05,1.03,0.8,0.6952293543031978,0.611618389879016,0.8415768873244371,0.5117076690358016,0.7446572756016508,1
406,Developer,0.81,0.66,1.05,1.03,0.8,0.7202464954458293,0.77583596655035,0.7641110363067491,0.8485662728568706,0.6892999374823294,1
407,Developer,0.81,0.66,1.05,1.03,0.8,0.7445249762029414,0.5498057949525292,0.45845513651969005,0.4122085553667246,0.42666999468199984,1
408,Developer,0.81,0.66,1.05,1.03,0.8,0.8563068647113599,0.5448322657643525,0.346833567477433,0.624186173416099,0.6035261955005965,0
409,Developer,0.81,0.66,1.05,1.03,0.8,0.6922248690536195,0.42952668869737887,0.3510480726490885,0.24855697921868547,0.28082925652485363,0
410,Developer,0.81,0.66,1.05,1.03,0.8,0.6284152022809656,0.5303423201592897,0.6238916295175001,0.6573560780935377,0.5563043408131287,1
411,Developer,0.81,0.66,1.05,1.03,0.8,0.5000041361250728,0.6409855694205453,0.47753291464275127,0.5734387689966294,0.42193471826192064,1
412,Developer,0.81,0.66,1.05,1.03,0.8,0.5731407149151504,0.665752478783285,0.26326849813833303,0.4864252778029812,0.8215971040130295,1
413,Developer,0.81,0.66,1.05,1.03,0.8,0.6301795312475711,0.6978480840591595,0.5319605257886154,0.5523921405339728,0.4715915616297903,1
414,Developer,0.81,0.66,1.05,1.03,0.8,0.5886037159118866,0.39664978432405196,0.7391811099136861,0.5053274204748843,0.6315347347705279,1
415,Developer,0.81,0.66,1.05,1.03,0.8,0.800872161016223,0.4368333678359252,0.6792612163384262,0.5573309907082478,0.3176607666568624,1
416,Developer,0.81,0.66,1.05,1.03,0.8,0.6701587850897347,0.7530521053164883,0.6924456337892368,0.45676663345100893,0.5768376743223299,1
417,Developer,0.81,0.66,1.05,1.03,0.8,0.8166570071192791,0.8494704256603716,0.22801934970360366,0.8838067054935327,0.6494766471802536,0
418,Developer,0.81,0.66,1.05,1.03,0.8,0.5966725851187747,0.6093894912171242,0.6422498049746993,0.6696837937628595,0.6907384171335849,0
419,Developer,0.81,0.66,1.05,1.03,0.8,0.7866483266485245,0.6671511877552054,0.5282185806293626,0.8933168682242651,0.47592747158144194,1
420,Developer,0.81,0.66,1.05,1.03,0.8,0.7670631529014891,0.6301795753568602,0.8347817397817567,0.8173556937210906,0.5589236082264907,1
421,Developer,0.81,0.66,1.05,1.03,0.8,0.7218385317821886,0.7109062526618177,0.5459898387671506,0.4827232657739007,0.7007298328320982,1
422,Developer,0.81,0.66,1.05,1.03,0.8,0.6170137743109904,0.764728416025535,0.5395886445892063,0.6059367936152895,0.7170238988663561,1
423,Developer,0.81,0.66,1.05,1.03,0.8,0.4276785199734777,0.7270848789702248,0.34350517894887356,0.49149935527405025,0.5258413314394936,1
424,Developer,0.81,0.66,1.05,1.03,0.8,0.6373400203281905,0.6999114408139194,0.4302887575936105,0.646144315148786,0.6656440254801891,1
425,Developer,0.81,0.66,1.05,1.03,0.8,0.6701596148495934,0.5864239120383096,0.31124850929784253,0.538916799650229,0.612629408102641,1
426,Developer,0.81,0.66,1.05,1.03,0.8,0.4963067925831121,0.7894208106638149,0.3532625256828306,0.374071829028033,0.3386930010273249,0
427,Developer,0.81,0.66,1.05,1.03,0.8,0.6960857573193313,0.5237601564674793,0.9246159701572464,0.39814263305373726,0.7618509964274739,0
428,Developer,0.81,0.66,1.05,1.03,0.8,0.6380115926089662,0.7112896153751221,0.45970582779245883,0.6055678861442053,0.8030957892968179,0
429,Developer,0.81,0.66,1.05,1.03,0.8,0.5611801749939557,0.5828624357584299,0.5864725877034654,0.5864258737169457,0.6505859787602896,1
430,Developer,0.81,0.66,1.05,1.03,0.8,0.4967064937394875,0.6124579947944031,0.25703919650134327,0.7670898627975057,0.47560011795669377,0
431,Developer,0.81,0.66,1.05,1.03,0.8,0.7114081003907613,0.5806830355839375,0.6012509638196573,0.5438214528063493,0.32434577198442843,1
432,Developer,0.81,0.66,1.05,1.03,0.8,0.402603403229695,0.5576374154047751,0.503747397316072,0.5415023025245961,0.28996279297069927,1
433,Developer,0.81,0.66,1.05,1.03,0.8,0.6449627681594664,0.8160426317014119,0.8511935084554778,0.40627424691984715,0.7829731606656397,1
434,Developer,0.81,0.66,1.05,1.03,0.8,0.6003336181883806,0.765468354475116,0.4804694467505167,0.7233230555755941,0.8889296523206678,1
435,Developer,0.81,0.66,1.05,1.03,0.8,0.5545950857633208,0.5283626098466729,0.44430691636733344,0.6894986395400915,0.44557989000632947,1
436,Developer,0.81,0.66,1.05,1.03,0.8,0.5125351631413166,0.608648035674762,0.5624547336237126,0.516007938626616,0.5363904886146948,1
437,Developer,0.81,0.66,1.05,1.03,0.8,0.938974766619904,0.5715887813617886,0.4599444183137148,0.5042129810200128,0.6050914727585514,1
438,Developer,0.81,0.66,1.05,1.03,0.8,0.6594213172193495,0.517541252219621,0.6495380079031943,0.39583818144599636,0.7089473228731268,1
439,Developer,0.81,0.66,1.05,1.03,0.8,0.7814384155876622,0.36388178503437746,0.5550801884230333,0.4448090783203996,0.5010151896785455,1
440,Developer,0.81,0.66,1.05,1.03,0.8,0.5819910178414877,0.6518340093657857,0.5417775438944332,0.7811287396819482,0.5878068182249958,1
441,Developer,0.81,0.66,1.05,1.03,0.8,0.6509363212561083,0.6701054613206144,0.6511786098084061,0.4902916009334002,0.7371042647542393,1
442,Developer,0.81,0.66,1.05,1.03,0.8,0.8033574090586065,0.5812752536693434,0.41651571169203083,0.6702327245778742,0.4453813024323953,1
443,Developer,0.81,0.66,1.05,1.03,0.8,0.48293140063096307,0.7533401214466151,0.602823363131086,0.38943646264538434,0.5753677158187694,1
444,Developer,0.81,0.66,1.05,1.03,0.8,0.7180868612036679,0.6832680699326618,0.3510649948709013,0.31435792993714984,0.61844444889966,1
445,Developer,0.81,0.66,1.05,1.03,0.8,0.6402720651214985,0.6571003254934762,0.5747820193640257,0.6352683768999101,0.4204407814710732,1
446,Developer,0.81,0.66,1.05,1.03,0.8,0.7022633455671667,0.5109559456383204,0.36161107704662315,0.6100618825268002,0.8468300959488864,1
447,Developer,0.81,0.66,1.05,1.03,0.8,0.6787375678126593,0.3206897070107739,0.6982848080246906,0.6200741956591354,0.6207543292481971,1
448,Developer,0.81,0.66,1.05,1.03,0.8,0.6812594845722634,0.7026328104130617,0.8688860347049154,0.45379351177508476,0.5336100468735273,1
449,Developer,0.81,0.66,1.05,1.03,0.8,0.6726188414269246,0.8061575495515452,0.6291005022675759,0.4317018960985124,0.5444436908249897,1
450,Developer,0.81,0.66,1.05,1.03,0.8,0.6079417527403643,0.306012787943426,0.8760875082184021,0.5253115669687823,0.3362768811966267,1
451,Developer,0.81,0.66,1.05,1.03,0.8,0.8011439857496875,0.863819828868392,0.4512095475879379,0.4822406094155073,0.4822361194520581,1
452,Developer,0.81,0.66,1.05,1.03,0.8,0.7239614029134955,0.5799630164243029,0.6234217738061243,0.5618991080777415,0.6593398083419019,1
453,Developer,0.81,0.66,1.05,1.03,0.8,0.738450437703788,0.6193819075277169,0.605461702654541,0.4740994014872435,0.6303274042232117,1
454,Developer,0.81,0.66,1.05,1.03,0.8,0.7318542600746284,0.44452583100314114,0.5639635996773329,0.571132752746349,0.6961264063098538,0
455,Developer,0.81,0.66,1.05,1.03,0.8,0.7781845689981854,0.696317362106917,0.7951521966118353,0.6441152790503875,0.643976854738604,0
456,Developer,0.81,0.66,1.05,1.03,0.8,0.39046430358778905,0.95,0.8502365983828042,0.4444970948538152,0.8589123440550771,1
457,Developer,0.81,0.66,1.05,1.03,0.8,0.49432242024183015,0.6683678203542702,0.49581823467782254,0.6151561635415853,0.6226041821306204,1
458,Developer,0.81,0.66,1.05,1.03,0.8,0.4788767452399041,0.58065502280771,0.40407315419414525,0.6273226597342374,0.7406233642367283,1
459,Developer,0.81,0.66,1.05,1.03,0.8,0.7219104475869762,0.5101469954549069,0.4519318223342229,0.3473639992272395,0.588793154991361,1
460,Developer,0.81,0.66,1.05,1.03,0.8,0.5408800763263885,0.26078216059366854,0.8374675297605123,0.8597558129978569,0.29472035477372904,0
461,Developer,0.81,0.66,1.05,1.03,0.8,0.7489326168797477,0.4070735023322478,0.568359606365143,0.26657835572990535,0.7276460911339693,1
462,Developer,0.81,0.66,1.05,1.03,0.8,0.4705787409733633,0.6165672959325603,0.2221839611570895,0.6935093149687254,0.34176434911516157,0
463,Developer,0.81,0.66,1.05,1.03,0.8,0.43036202168737514,0.5643073805317712,0.3142702918334649,0.635075070018851,0.7977673116556235,1
464,Developer,0.81,0.66,1.05,1.03,0.8,0.6775845344207287,0.49523259914178747,0.6413878422110556,0.5746586755535998,0.39685298288476245,0
465,Developer,0.81,0.66,1.05,1.03,0.8,0.6231955106402253,0.7480940707821948,0.38696426767935077,0.503961672776002,0.6005139222100319,0
466,Developer,0.81,0.66,1.05,1.03,0.8,0.7525237078919016,0.6085928965216031,0.5022361200396871,0.6732714005198711,0.566488071572496,1
467,Developer,0.81,0.66,1.05,1.03,0.8,0.7479887035022525,0.694241678526299,0.7126885715047364,0.6398643911582158,0.7150669796594455,1
468,Developer,0.81,0.66,1.05,1.03,0.8,0.5901455912400707,0.5158298294023307,0.7668796518974837,0.9076723398487379,0.714490639057824,0
469,Developer,0.81,0.66,1.05,1.03,0.8,0.95,0.6730818130324953,0.17988616276937458,0.7116407603579845,0.49247776015748784,1
470,Developer,0.81,0.66,1.05,1.03,0.8,0.5421629001603564,0.95,0.30850002429602996,0.5044627101169856,0.7588088090702227,0
471,Developer,0.81,0.66,1.05,1.03,0.8,0.6757347879125933,0.5515468928827075,0.3761359367643847,0.423345892484849,0.5387962526027076,0
472,Developer,0.81,0.66,1.05,1.03,0.8,0.503655767040046,0.5117229931366937,0.31848633796119075,0.46612829376845644,0.3367768293150662,0
473,Developer,0.81,0.66,1.05,1.03,0.8,0.600158364517989,0.5991137403363366,0.8263554862157279,0.5213582810515788,0.7934812933320657,1
474,Developer,0.81,0.66,1.05,1.03,0.8,0.31326686635181733,0.691644817645906,0.39524370468409437,0.4734238682206514,0.5860239871642846,1
475,Developer,0.81,0.66,1.05,1.03,0.8,0.6125496616272674,0.435652309864876,0.5712508533094562,0.17656023009760274,0.7278922317512456,1
476,Developer,0.81,0.66,1.05,1.03,0.8,0.6028786975902076,0.49160213674787984,0.5941904488226599,0.4852271706529021,0.6217771341314243,1
477,Developer,0.81,0.66,1.05,1.03,0.8,0.6283447530751728,0.5290519975203912,0.6081756942435134,0.7488954082376937,0.7123082665842873,0
478,Developer,0.81,0.66,1.05,1.03,0.8,0.5542826673587092,0.9189773817483942,0.4856787520125316,0.6203833639684168,0.37901294542737773,1
479,Developer,0.81,0.66,1.05,1.03,0.8,0.57591627499917,0.8171496563919769,0.6689861997911902,0.662528820051799,0.6917546303639903,1
480,Developer,0.81,0.66,1.05,1.03,0.8,0.72789342960152,0.599405228310738,0.26479218133306787,0.7693040362223194,0.49758581840574123,1
481,Developer,0.81,0.66,1.05,1.03,0.8,0.5707027472028309,0.47042605234140544,0.6601253242329629,0.6552796928739161,0.7951631422280124,0
482,Developer,0.81,0.66,1.05,1.03,0.8,0.45624494984809094,0.49121040947497974,0.6000080300723335,0.5483710426337062,0.6153204659091664,1
483,Developer,0.81,0.66,1.05,1.03,0.8,0.6094403589026692,0.7205375373396453,0.46583195971241836,0.5223156696225046,0.5216669811596806,1
484,Developer,0.81,0.66,1.05,1.03,0.8,0.6579697732159794,0.4228309179402361,0.7565771855249149,0.3812049035577557,0.3723688139105045,1
485,Developer,0.81,0.66,1.05,1.03,0.8,0.7338937394259333,0.45110394022914757,0.6628845457556638,0.4821392213431212,0.48119167408514807,0
486,Developer,0.81,0.66,1.05,1.03,0.8,0.5655633965687754,0.6978044293592915,0.6103918592087175,0.6526147195207398,0.44253050046419995,1
487,Developer,0.81,0.66,1.05,1.03,0.8,0.7517182526958999,0.5325685446963568,0.36243126622882316,0.3937116776530225,0.7150623106408208,1
488,Developer,0.81,0.66,1.05,1.03,0.8,0.5710602758755097,0.5834328090397136,0.7700101255632315,0.35141553645978474,0.8907480796467688,0
489,Developer,0.81,0.66,1.05,1.03,0.8,0.6556129233686899,0.7631066433782168,0.23429898053662945,0.4872440260400515,0.9246743102902828,0
490,Developer,0.81,0.66,1.05,1.03,0.8,0.5634853771196765,0.4136800043893973,0.5447786340272482,0.31229363612229366,0.8411949938683627,0
491,Developer,0.81,0.66,1.05,1.03,0.8,0.8064889888014292,0.596941226865419,0.39601754829391356,0.68480935589444,0.6720724137854396,1
492,Developer,0.81,0.66,1.05,1.03,0.8,0.7402994362577497,0.6173370402148313,0.6953966075550831,0.6431955175090888,0.3641152875093584,1
493,Developer,0.81,0.66,1.05,1.03,0.8,0.7559937842195664,0.5800494281154954,0.7086874109382583,0.4087667832097129,0.8219230034041346,1
494,Developer,0.81,0.66,1.05,1.03,0.8,0.6015056802717145,0.4989689253672754,0.28286074095909475,0.6556703447752237,0.2795256273100449,1
495,Developer,0.81,0.66,1.05,1.03,0.8,0.4785472651453341,0.7328974659151084,0.5342871804067244,0.5635472576479547,0.5281034402905557,1
496,Developer,0.81,0.66,1.05,1.03,0.8,0.6238354428422687,0.5906995790775184,0.22917746297489738,0.517808962327357,0.8217959863230175,1
497,Developer,0.81,0.66,1.05,1.03,0.8,0.5975974639997951,0.6946602790187715,0.6091853549876435,0.5725324876759361,0.5850521720921532,0
498,Developer,0.81,0.66,1.05,1.03,0.8,0.4422865828802458,0.5399861335719504,0.5823206067062344,0.5641558333078247,0.6296693985651081,1
499,Developer,0.81,0.66,1.05,1.03,0.8,0.5787908972409195,0.36161120627790017,0.7319682141400058,0.6466498498887091,0.5368433330146488,1
500,Developer,0.81,0.66,1.05,1.03,0.8,0.6345431464489477,0.5303550647319782,0.7880974358915825,0.604556365029359,0.4390923010823019,1
501,Developer,0.81,0.66,1.05,1.03,0.8,0.5477430625595399,0.6202366579084813,0.6677421540416951,0.5927356349644417,0.4866431565592079,1
502,Developer,0.81,0.66,1.05,1.03,0.8,0.49372052986750226,0.6694858308700073,0.6390520689196013,0.39750312075802496,0.5984362582250968,1
503,Developer,0.81,0.66,1.05,1.03,0.8,0.6600833910617177,0.8252035719321199,0.5709080375926536,0.6694473862637389,0.4427426755590951,1
504,Developer,0.81,0.66,1.05,1.03,0.8,0.7819547614680726,0.4046156307428497,0.8164010991240476,0.4610938934274089,0.6548180493529913,1
505,Developer,0.81,0.66,1.05,1.03,0.8,0.4383659367905039,0.5808216441253263,0.6368336711424962,0.3214300312577265,0.49029773890519474,0
506,Developer,0.81,0.66,1.05,1.03,0.8,0.5446995400774487,0.4880186459225442,0.35913076604949346,0.6351137863181263,0.5577733699951719,1
507,Developer,0.81,0.66,1.05,1.03,0.8,0.6280923968836841,0.6393255504240412,0.6633682426868723,0.6176165806648856,0.7751632546658116,1
508,Developer,0.81,0.66,1.05,1.03,0.8,0.617501475337998,0.802608718304605,0.3574394406144896,0.6002429762450238,0.6316768179710068,1
509,Developer,0.81,0.66,1.05,1.03,0.8,0.6906440489515876,0.44709014170699657,0.05,0.5202889598966135,0.5812707118111581,1
510,Developer,0.81,0.66,1.05,1.03,0.8,0.4324291010239115,0.33948866656990456,0.6648831624376214,0.577090664335551,0.6049187399480642,1
511,Developer,0.81,0.66,1.05,1.03,0.8,0.7981090968322844,0.5866478671122243,0.5119124515220018,0.3230818625731864,0.5403433401469192,0
512,Developer,0.81,0.66,1.05,1.03,0.8,0.5714806638234531,0.4009012824155761,0.5589504681097599,0.6757170144527925,0.8411348426702863,1
513,Developer,0.81,0.66,1.05,1.03,0.8,0.44574515110292645,0.36697493534142295,0.5873487366189759,0.43294782724125547,0.3736983269349865,1
514,Developer,0.81,0.66,1.05,1.03,0.8,0.4902690195218503,0.5944574779275638,0.6519770485834215,0.550579025281462,0.48866296883715077,1
515,Developer,0.81,0.66,1.05,1.03,0.8,0.6680590292035206,0.640784743161225,0.7800266368535418,0.6187465740761158,0.5728387059690464,0
516,Developer,0.81,0.66,1.05,1.03,0.8,0.3319249228177932,0.5905679639557958,0.8607138279763072,0.47408895920583277,0.8131483599711494,1
517,Developer,0.81,0.66,1.05,1.03,0.8,0.5684347052935942,0.6599057469941733,0.40050103985639285,0.3629348065854928,0.6902289412826127,0
518,Developer,0.81,0.66,1.05,1.03,0.8,0.5919168678177431,0.7401623160146426,0.6262559501852376,0.5746773975793449,0.5339514094621295,0
519,Developer,0.81,0.66,1.05,1.03,0.8,0.7773989053232687,0.7544404587446656,0.6077534120198698,0.3633552192265336,0.464980020909433,0
520,Developer,0.81,0.66,1.05,1.03,0.8,0.45307550005174957,0.7065910748273981,0.57202792811488,0.36298124774518087,0.5747746193871135,1
521,Developer,0.81,0.66,1.05,1.03,0.8,0.5635160610722536,0.5936522346610231,0.44809451015404966,0.573229718922064,0.8181987608951179,1
522,Developer,0.81,0.66,1.05,1.03,0.8,0.6661019861611644,0.6554956499879478,0.39567185106980995,0.6778472774858352,0.6028480985858601,1
523,Developer,0.81,0.66,1.05,1.03,0.8,0.5084551617758317,0.691488698978407,0.6253970450931954,0.6334025026733585,0.3390247882254915,0
524,Developer,0.81,0.66,1.05,1.03,0.8,0.6143029421646782,0.4956517028632787,0.7083046261747125,0.8496635950584244,0.4474528576108583,1
525,Developer,0.81,0.66,1.05,1.03,0.8,0.6601744827872168,0.7097904315160249,0.5784937570118219,0.6489450002121229,0.574267941962004,1
526,Support specialist,0.59,0.54,0.88,1.22,0.64,0.39091019354775647,0.688469889964148,0.5134474128866467,0.5886403122625303,0.49125802922300216,1
527,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5004667743881891,0.3926486189242542,0.45864824953807765,0.5810665121356792,0.8159940859056238,1
528,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5384935190613669,0.5945235152311261,0.18531245905447252,0.6680208140841729,0.5993739749935042,1
529,Support specialist,0.59,0.54,0.88,1.22,0.64,0.42223680158794324,0.7309656556559357,0.44798004255549095,0.39415607678731,0.4406835402041045,0
530,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5606929213905207,0.543016065859061,0.3587398541147915,0.5464344929438145,0.6146209522330984,1
531,Support specialist,0.59,0.54,0.88,1.22,0.64,0.49339713461959156,0.5853288958213292,0.31554311005366165,0.4152316708674155,0.33996929118698294,1
532,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4645149733291198,0.6142448291259804,0.46529744020074676,0.5727656136037796,0.7941543594240317,0
533,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5126971076263319,0.5840646004832846,0.4582182319097552,0.4549425561300044,0.8296419262893943,1
534,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4582036871113047,0.45131820290272573,0.6124919422126556,0.48239090677714236,0.7847026714529716,0
535,Support specialist,0.59,0.54,0.88,1.22,0.64,0.3315339283409337,0.39815212328228605,0.7102483418450649,0.3943140974225441,0.7135671924139905,1
536,Support specialist,0.59,0.54,0.88,1.22,0.64,0.33024803605461517,0.6725952622458539,0.5120577737717947,0.8148656127531759,0.6483793593223822,1
537,Support specialist,0.59,0.54,0.88,1.22,0.64,0.3458296857473482,0.5753294979045017,0.6955286078850389,0.4903017972716263,0.6707351976211009,1
538,Support specialist,0.59,0.54,0.88,1.22,0.64,0.53492448642148,0.6979143475116155,0.7453889241262743,0.4848159986996845,0.695223232055002,1
539,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4979802594841309,0.34878909751909726,0.252180827457172,0.8956809279495358,0.5746516527771143,0
540,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6941223856494264,0.4785423221710744,0.6579658129910105,0.05,0.4858400409452732,1
541,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5263336160901761,0.6046712779278818,0.4267253334218957,0.4249856349672599,0.44224828305263464,0
542,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6222939674837025,0.7574267322928186,0.5932665869473907,0.43135143940944665,0.5909740357557628,1
543,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5704578127988742,0.7295118888595008,0.6428759293799983,0.2341457578472469,0.3807479797472926,0
544,Support specialist,0.59,0.54,0.88,1.22,0.64,0.318511573546322,0.3081797237690974,0.5550562249287742,0.48758709786350196,0.5565175891001454,0
545,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5281636456430202,0.5588454441644574,0.5403615820444321,0.7818937846874421,0.6873437729796497,1
546,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6326075156181148,0.6788407017686888,0.3497055124981788,0.5287036631428212,0.6337974554848951,0
547,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6405764867129677,0.44114544656742927,0.4864323448696593,0.4417573901293422,0.5449965265251617,1
548,Support specialist,0.59,0.54,0.88,1.22,0.64,0.47000482283936384,0.33759613400367927,0.44209356792164883,0.5678804251174456,0.7489852925235699,1
549,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5949021512960042,0.44565052649604076,0.5914047484445817,0.3535478145479569,0.8714416095938604,0
550,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5099175737287701,0.47555002709819233,0.3252554650151937,0.3103254557979601,0.39995531859836586,0
551,Support specialist,0.59,0.54,0.88,1.22,0.64,0.3230308509449815,0.45364754886318637,0.6226787749753699,0.36853626032575393,0.8247155716585517,0
552,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4726124753927814,0.43667479834819695,0.8039161902256424,0.44848645015459465,0.7583030162365316,1
553,Support specialist,0.59,0.54,0.88,1.22,0.64,0.319545294813061,0.7605772967406567,0.45523024979574955,0.5110089362468121,0.5345540861360472,1
554,Support specialist,0.59,0.54,0.88,1.22,0.64,0.45988240330477204,0.4773090081062008,0.5570464816475915,0.33836232366136787,0.6437069547143881,0
555,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6954284507866708,0.6328533145328836,0.42944872499517817,0.4291143207761736,0.308966102786493,1
556,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5166239107188858,0.36206382587510766,0.5257968941515878,0.530723307300855,0.5590255917549609,1
557,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4489566733700394,0.5611189917165175,0.4374270080292797,0.7706850995392881,0.38255526306946175,1
558,Support specialist,0.59,0.54,0.88,1.22,0.64,0.7557138965849803,0.8116560981571155,0.5017465861192696,0.6755756838994655,0.5898595997351637,1
559,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4905744597027573,0.5367077939133809,0.5443757857844684,0.7467135284687219,0.5385141325239614,0
560,Support specialist,0.59,0.54,0.88,1.22,0.64,0.49998965782019916,0.5905563951154141,0.5783604645493954,0.7390583844309112,0.6968236394330638,1
561,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6920882829231474,0.757589913902335,0.5624635453624364,0.5345797825450459,0.5583999840610586,1
562,Support specialist,0.59,0.54,0.88,1.22,0.64,0.462482487687365,0.8242573802157211,0.5047541916864875,0.43383222995735343,0.7905708901701576,1
563,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6571929783616338,0.5996547681892604,0.45877693665229524,0.6455619804922237,0.4262440330069183,1
564,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6132572641603997,0.5245433025072509,0.4022984008122787,0.5228917635875944,0.45969127005165744,0
565,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6558347369357487,0.6221891340617604,0.3157748855433721,0.5775667803658188,0.326589833775306,1
